NEO_flag,One_km_NEO_flag,PHA_flag,H,G,Num_obs,rms,U,Epoch,M,Peri,Node,i,e,n,a,Num_opps,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type
1.0,0.0,0.0,27.9,0.15,32.0,0.79,6,2459000.5,105.37778,175.87077,233.57355,1.45906,0.3317008,0.54558748,1.4832913,1,2458807.35445,1.8065071,0.9912824,1.9753002,0.6600458,2.2399147,Apollo
1.0,0.0,0.0,22.7,0.15,33.0,0.49,7,2459000.5,272.45538,111.48187,29.24597,18.13192,0.4239032,0.50335915,1.5651312,1,2459174.42081,1.9580606,0.9016671,2.2285953,0.6419433,2.0437753,Apollo
0.0,0.0,0.0,18.1,0.15,122.0,0.31,0,2459200.5,353.10293,61.85652,0.29468,1.24455,0.1662846,0.27847286,2.3224558,7,2459225.26748,3.5393311,1.9362672,2.7086444,1.1291193,1.3938045,MBA
1.0,0.0,0.0,25.0,0.15,33.0,0.33,7,2459200.5,24.57437,330.95722,21.14374,18.6454,0.566158,0.27645597,2.3337378,1,2459111.60926,3.5651523,1.0124735,3.6550021,0.7928467,1.3898404,Amor
0.0,0.0,0.0,17.71,0.15,306.0,0.53,0,2459200.5,42.61741,190.77509,146.28511,6.58491,0.3430397,0.27941015,2.3172591,10,2459047.97362,3.5274583,1.5223472,3.112171,1.0222864,1.3956544,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.68,0.15,342.0,0.58,0,2459200.5,211.21158,210.87046,179.2487,18.43638,0.1749697,0.18383377,3.0632741,12,2460009.86422,5.3614071,2.5272939,3.5992543,1.4847469,1.2292838,MBA
0.0,0.0,0.0,18.4,0.15,74.0,0.39,1,2459200.5,198.09006,160.96457,219.81674,21.22305,0.0926599,0.36641352,1.9341421,5,2459642.37766,2.6898779,1.7549247,2.1133595,0.9587679,1.5917587,Hungaria
0.0,0.0,0.0,17.4,0.15,282.0,0.42,0,2459200.5,37.02365,241.04695,170.6368,22.67654,0.0958385,0.37999804,1.8877674,7,2459103.06883,2.5937178,1.7068466,2.0686882,0.9352141,1.6274637,Hungaria
1.0,0.0,0.0,19.8,0.15,80.0,0.51,3,2459000.5,111.9611,40.10793,47.33198,29.59841,0.5189985,0.76833496,1.1805987,5,2458854.78086,1.2827838,0.5678697,1.7933277,0.4312966,4.536271,Apollo
0.0,0.0,0.0,15.8,0.15,117.0,0.5,0,2459200.5,235.38331,231.46319,10.35475,17.03712,0.1064972,0.17283067,3.1919458,7,2459921.53372,5.7027359,2.8520125,3.5318791,1.5778719,1.2126422,MBA
1.0,0.0,0.0,20.2,0.15,21.0,0.24,5,2459000.5,161.90431,300.75286,181.00215,22.3579,0.4089557,0.65895032,1.3078791,1,2458754.79966,1.4957238,0.7730145,1.8427437,0.5445716,3.0172524,Apollo
0.0,0.0,0.0,18.0,0.15,80.0,0.43,1,2459000.5,83.00094,242.63037,198.97626,20.83686,0.2535936,0.3927113,1.8468025,5,2458789.14642,2.5097513,1.3784652,2.3151398,0.8640176,1.6623608,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,19.2,0.15,38.0,0.28,2,2459000.5,121.49602,357.44992,51.87066,3.39952,0.1980055,0.28522265,2.2856692,4,2458574.53088,3.4555729,1.8330941,2.7382443,1.0980284,1.4072369,MBA
0.0,0.0,0.0,18.9,0.15,70.0,0.22,0,2459000.5,270.98338,149.7555,83.06632,24.75801,0.0139357,0.36996794,1.9217342,6,2459241.10633,2.6640353,1.8949535,1.9485149,0.9606805,1.6009488,Hungaria
0.0,0.0,0.0,19.5,0.15,45.0,0.27,1,2459000.5,85.16269,108.70665,349.45553,19.88143,0.1178894,0.38820239,1.8610752,3,2458781.12291,2.5389017,1.6416742,2.0804762,0.9176051,1.6498141,Hungaria
1.0,0.0,0.0,26.4,0.15,53.0,0.55,5,2459000.5,187.20585,61.66565,173.99475,3.84294,0.5918797,0.34388089,2.0177345,1,2459502.98269,2.866131,0.8234784,3.2119906,0.6554393,1.5358681,Apollo
0.0,0.0,0.0,13.96,0.15,1331.0,0.51,0,2459200.5,250.00666,31.1666,268.67608,12.26059,0.1655254,0.22459014,2.6804575,18,2459690.25151,4.3884726,2.2367737,3.1241413,1.3035083,1.2951182,MBA
0.0,0.0,0.0,18.8,0.15,70.0,0.14,1,2459000.5,290.80618,74.44684,237.37172,4.3024,0.3289418,0.28341421,2.295382,2,2459244.6438,3.4776227,1.5403349,3.0504291,1.0235077,1.4036127,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.3,0.15,460.0,0.45,0,2459200.5,109.06885,72.87951,177.75761,4.70554,0.2887973,0.27844304,2.3226217,12,2458808.79021,3.5397103,1.6518548,2.9933886,1.064453,1.3937457,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.9,0.15,57.0,0.29,0,2459200.5,63.70693,39.20802,44.12942,10.83157,0.0541711,0.17357271,3.182842,5,2458833.46688,5.678356,3.0104239,3.3552601,1.586751,1.2137503,MBA
1.0,0.0,0.0,24.4,0.15,71.0,0.3,5,2459000.5,154.06835,151.80103,228.26543,12.66157,0.5778518,0.25977188,2.432622,1,2458407.40887,3.7941277,1.026927,3.838317,0.8101693,1.3578934,Amor
0.0,0.0,0.0,14.36,0.15,1756.0,0.5,0,2459200.5,347.0521,228.02135,190.1027,1.65238,0.0737339,0.20010975,2.8948355,20,2459265.20401,4.9253357,2.681388,3.108283,1.4395486,1.2547553,MBA
0.0,0.0,0.0,17.4,0.15,31.0,0.2,0,2459000.5,273.46814,57.09599,285.21573,3.99137,0.1701562,0.22440693,2.6819162,4,2459386.10249,4.3920554,2.2255715,3.1382609,1.3021332,1.2948065,MBA
0.0,0.0,0.0,16.3,0.15,236.0,0.47,0,2459200.5,269.15888,229.68548,43.50591,13.39336,0.2022331,0.26426373,2.4049775,10,2459544.25179,3.7296367,1.9186114,2.8913436,1.1533091,1.3663491,Phocaea
0.0,0.0,0.0,17.7,0.15,30.0,0.2,3,2459000.5,186.81029,125.02696,190.25003,22.07574,0.2352087,0.28375508,2.2935433,1,2459610.84946,3.4734449,1.754082,2.8330046,1.0833286,1.4042944,Phocaea
0.0,0.0,0.0,18.0,0.15,50.0,0.57,1,2459000.5,86.52844,289.40393,149.75889,12.48179,0.1300063,0.24669643,2.5178362,6,2458649.75131,3.9952247,2.1905016,2.8451708,1.2376403,1.3338648,MBA
0.0,0.0,0.0,15.3,0.15,415.0,0.37,0,2459200.5,322.24241,217.47748,165.13752,17.14367,0.2305892,0.17870685,3.1215856,13,2459411.78234,5.5152204,2.4017817,3.8413895,1.4778033,1.2214731,MBA
0.0,0.0,0.0,17.5,0.15,142.0,0.25,0,2459000.5,66.29688,155.93784,189.89843,14.2286,0.2128746,0.26950026,2.3737224,5,2458754.50063,3.6571678,1.8684172,2.8790276,1.1330779,1.3763405,Phocaea
0.0,0.0,0.0,18.4,0.15,105.0,0.27,0,2459000.5,81.95387,192.40023,150.11262,4.46985,0.2309411,0.30954604,2.1643087,8,2458735.74494,3.1840421,1.6644809,2.6641365,1.024439,1.4578666,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,13.3,0.15,155.0,0.31,0,2459200.5,239.66474,266.17616,224.21421,14.0034,0.0882599,0.08370754,5.1755877,13,2460638.06844,11.7744196,4.7187908,5.6323846,2.5676354,1.0928124,Jupiter Trojan
0.0,0.0,0.0,17.5,0.15,130.0,0.49,0,2459200.5,334.33383,140.97191,303.55403,17.23487,0.0668126,0.37614104,1.9006504,8,2459268.7355,2.6203141,1.773663,2.0276378,0.946083,1.6171643,Hungaria
0.0,0.0,0.0,17.5,0.15,248.0,0.33,0,2459200.5,76.85361,255.7622,217.58586,23.99256,0.2973951,0.30361861,2.1923865,7,2458947.3745,3.246203,1.5403815,2.8443915,0.9992417,1.4451957,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.6,0.15,47.0,0.23,0,2459200.5,2.55409,320.13886,88.8808,13.08005,0.1063341,0.21940938,2.7224877,4,2459188.85924,4.4920946,2.4329944,3.011981,1.3458523,1.2863611,MBA
0.0,0.0,0.0,18.4,0.15,30.0,0.23,1,2459000.5,217.60834,79.2997,124.31774,23.45184,0.1812218,0.28653133,2.2787043,3,2459497.44976,3.4397902,1.8657534,2.6916552,1.1019343,1.4098713,Phocaea
0.0,0.0,0.0,16.09,0.15,168.0,0.5,0,2459200.5,315.59063,84.47111,260.75712,11.37638,0.1793218,0.21634321,2.7481506,11,2459405.77278,4.5557595,2.2553473,3.2409539,1.3298901,1.2812339,MBA
1.0,0.0,1.0,19.7,0.15,119.0,0.31,0,2459000.5,83.99165,221.84245,223.59447,1.50647,0.5693248,0.26821937,2.3812736,2,2458687.35456,3.6746328,1.0255555,3.7369917,0.8047148,1.3738831,Amor
0.0,0.0,0.0,20.5,0.15,30.0,0.2,3,2459000.5,168.74717,347.61403,168.69712,7.02853,0.3201565,0.27515983,2.3410608,1,2458387.23029,3.581946,1.591555,3.0905666,1.0505508,1.3873048,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,18.4,0.15,33.0,0.17,0,2459200.5,24.4977,268.83403,116.23243,8.47766,0.2325309,0.21803909,2.7338823,4,2459088.14533,4.5203256,2.0981702,3.3695944,1.2930298,1.2840646,MBA
1.0,1.0,1.0,17.98,0.15,573.0,0.58,1,2459200.5,288.4654,99.03776,322.76518,21.47009,0.1921437,0.93607635,1.0349718,2,2459276.91963,1.0529137,0.8361085,1.2338351,0.4983807,19.8986986,Apollo
1.0,1.0,1.0,16.39,0.15,1132.0,0.57,0,2459200.5,63.76083,125.13708,164.12749,37.97748,0.4304709,0.53311831,1.5063307,15,2459080.90022,1.8487598,0.8578992,2.1547622,0.6135999,2.1781896,Apollo
1.0,0.0,1.0,20.8,0.15,308.0,0.45,0,2459200.5,356.30467,261.55327,330.04042,7.18246,0.454885,0.55397992,1.4682726,4,2459207.17051,1.7791397,0.8003774,2.1361678,0.5822286,2.2834669,Apollo
0.0,0.0,0.0,18.6,0.15,82.0,0.44,0,2459200.5,341.81692,35.11654,81.49943,24.11584,0.0718212,0.35363437,1.9804615,4,2459251.91775,2.7870811,1.8382224,2.1227006,0.9851229,1.5595717,Hungaria
0.0,0.0,0.0,16.02,0.15,201.0,0.57,0,2459200.5,220.94706,243.08557,131.47097,10.18248,0.0125425,0.1789536,3.1187154,13,2459977.53349,5.5076155,3.0795989,3.1578319,1.5591124,1.2218468,MBA
0.0,0.0,0.0,16.6,0.15,70.0,0.39,1,2459200.5,3.94532,308.41517,81.07109,9.30281,0.1574067,0.19745378,2.9207367,5,2459180.51901,4.9915866,2.4609932,3.3804802,1.424185,1.2505269,MBA
0.0,0.0,0.0,17.87,0.15,342.0,0.54,0,2459200.5,13.87634,113.72863,230.66846,4.02185,0.2951841,0.31278942,2.1493213,12,2459156.1368,3.1510262,1.5148758,2.7837668,0.9810215,1.4648944,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.8,0.15,19.0,0.34,5,2459200.5,136.38549,255.83135,56.78769,23.5268,0.1933242,0.28644105,2.2791831,2,2458724.36184,3.4408744,1.8385619,2.7198043,1.0970002,1.4096892,Phocaea
1.0,0.0,0.0,19.3,0.15,57.0,0.55,2,2459000.5,343.27541,200.15365,262.14682,5.50497,0.7468422,0.31784677,2.1264615,3,2459053.11842,3.1008895,0.5383303,3.7145927,0.4701891,1.4759889,Apollo
0.0,0.0,0.0,19.2,0.15,22.0,0.2,4,2459200.5,156.17989,270.65838,230.05663,19.15699,0.0656957,0.35930621,1.9595645,1,2458765.82927,2.7430855,1.8308295,2.0882995,0.9755536,1.5736953,Hungaria
0.0,0.0,0.0,19.4,0.15,51.0,0.09,3,2459000.5,64.8307,242.1416,266.76665,5.34855,0.3962036,0.22005968,2.7171215,1,2458705.89481,4.4788198,1.6405882,3.7936548,1.1452976,1.2874538,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.4,0.15,107.0,0.27,0,2459200.5,293.46808,207.40026,257.58917,9.50218,0.1092235,0.12444581,3.9732803,7,2459735.12568,7.9199749,3.5393047,4.4072559,1.96294,1.1445092,Hilda
0.0,0.0,0.0,17.0,0.15,288.0,0.52,0,2459200.5,164.91239,293.1017,167.76684,7.44142,0.1670897,0.23257127,2.618778,14,2458491.41655,4.2378739,2.1812072,3.0563488,1.2728322,1.3088446,MBA
0.0,0.0,0.0,20.4,0.15,284.0,0.42,1,2459200.5,327.45645,142.92171,18.71306,6.56766,0.4725863,0.64884277,1.3214267,4,2459250.6563,1.5190239,0.6969385,1.9459149,0.5131511,2.9266934,Apollo
0.0,0.0,0.0,17.7,0.15,94.0,0.29,0,2459000.5,120.03182,265.81215,65.50982,6.03697,0.1601957,0.26509054,2.3999741,8,2458547.70437,3.7180038,2.0155086,2.7844396,1.1691922,1.3679171,MBA
1.0,0.0,0.0,27.0,0.15,16.0,0.31,7,2459000.5,254.88089,70.89877,343.93176,8.08051,0.3189233,0.66910768,1.2946093,1,2459157.60345,1.4730181,0.8817282,1.7074904,0.581466,3.114084,Apollo
0.0,0.0,0.0,17.3,0.15,207.0,0.32,1,2459200.5,87.8926,209.53237,177.76513,3.34922,0.2016976,0.23915011,2.5705279,7,2458832.97935,4.1212929,2.0520586,3.0889972,1.2329769,1.3203801,MBA
0.0,0.0,0.0,19.5,0.15,18.0,0.13,5,2459200.5,116.64003,344.63138,93.06511,14.30665,0.1465627,0.25785458,2.4446657,1,2458748.15176,3.8223392,2.0863689,2.8029625,1.1960764,1.354316,Phocaea
1.0,0.0,0.0,24.21,0.15,46.0,1.01,8,2459200.5,10.95645,352.83694,8.8231,1.20671,0.7503307,0.36381428,1.9433434,1,2459170.38449,2.7090956,0.4851932,3.4014936,0.4246243,1.5851048,Apollo
0.0,0.0,0.0,18.9,0.15,15.0,0.14,4,2459000.5,276.23079,178.40096,158.61188,15.95384,0.2432777,0.26184477,2.4197664,1,2459320.41944,3.7640914,1.8310912,3.0084416,1.1382774,1.3617825,Phocaea
0.0,0.0,0.0,18.5,0.15,36.0,0.14,4,2459200.5,198.82926,94.85293,302.44025,17.31043,0.0925196,0.34992116,1.9944474,1,2459661.09166,2.8166565,1.8099219,2.1789729,0.9886876,1.5504618,Hungaria
1.0,0.0,0.0,23.5,0.15,13.0,0.15,8,2459000.5,255.66264,294.18247,129.21848,5.13295,0.4362938,0.66565534,1.2990816,1,2459157.24383,1.4806576,0.7323004,1.8658628,0.5258992,3.080483,Apollo
0.0,0.0,0.0,17.8,0.15,159.0,0.33,0,2459200.5,306.35824,4.59306,101.87267,24.88647,0.0796843,0.35765189,1.9656025,7,2459350.4832,2.7557737,1.8089748,2.1222302,0.9765609,1.5695495,Hungaria
0.0,0.0,0.0,18.7,0.15,24.0,0.1,3,2459000.5,56.44272,221.4587,140.73702,8.42328,0.3345655,0.2831757,2.2966707,1,2458801.17951,3.4805517,1.5282839,3.0650575,1.0197975,1.4031361,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,13.8,0.15,53.0,0.28,0,2459200.5,251.74147,43.86634,314.58083,29.58292,0.0322962,0.08409482,5.1596854,4,2460487.83917,11.7201949,4.9930472,5.3263236,2.5771518,1.0932819,Jupiter Trojan
0.0,0.0,0.0,14.8,0.15,1149.0,0.46,0,2459000.5,210.41793,105.89826,269.07178,22.90965,0.0870788,0.39243619,1.8476655,18,2459381.66287,2.5115107,1.686773,2.008558,0.9168276,1.6615898,Hungaria
0.0,0.0,0.0,19.1,0.15,20.0,0.26,3,2459000.5,35.58499,153.73664,172.23834,23.21466,0.0719375,0.38264462,1.8790528,2,2458907.5025,2.5757783,1.7438784,2.0142272,0.9346643,1.634607,Hungaria
0.0,0.0,0.0,7.4,0.15,13.0,0.17,3,2459000.5,145.69387,297.50212,105.62502,2.30112,0.032763,0.00348624,43.0756082,4,2417208.9017,282.7138775,41.664322,44.4868944,21.5146851,1.0035497,Distant Object
0.0,0.0,0.0,17.9,0.15,17.0,0.13,3,2459200.5,163.71788,262.2479,3.48188,5.06148,0.2474732,0.1640045,3.3054623,1,2458202.24763,6.009638,2.487449,4.1234756,1.551513,1.1996152,MBA
0.0,0.0,0.0,17.2,0.15,213.0,0.38,0,2459200.5,307.49387,68.55149,321.39886,1.79973,0.1675878,0.25819574,2.4425118,9,2459403.85788,3.8172887,2.0331766,2.851847,1.1869561,1.3549512,MBA
0.0,0.0,0.0,16.91,0.15,342.0,0.55,0,2459200.5,291.13188,327.87496,125.76298,24.62996,0.0741736,0.36252692,1.9479414,10,2459390.46692,2.7187159,1.8034556,2.0924272,0.9686122,1.5818297,Hungaria
1.0,0.0,0.0,27.1,0.15,30.0,0.38,8,2459000.5,212.5708,103.41862,199.89075,0.98716,0.5608784,0.52413246,1.5234984,1,2459281.78236,1.8804553,0.6690011,2.3779957,0.5221146,2.1357761,Apollo
0.0,0.0,0.0,16.6,0.15,43.0,0.16,0,2459200.5,71.00839,267.51482,28.70066,4.28424,0.0874451,0.17053185,3.2205673,6,2458784.10617,5.7796105,2.9389445,3.5021901,1.5979704,1.2092221,MBA
0.0,0.0,0.0,18.0,0.15,30.0,0.27,0,2459200.5,159.7098,230.06061,23.29789,25.04308,0.1335875,0.29025202,2.2591889,4,2458650.2547,3.3956961,1.9573895,2.5609883,1.1094361,1.4174152,Phocaea
0.0,0.0,0.0,12.16,0.15,674.0,0.47,0,2459200.5,321.33946,176.99201,230.00368,21.93431,0.0584516,0.08388796,5.1681639,18,2459661.35955,11.749095,4.8660765,5.4702513,2.5752532,1.0930311,Jupiter Trojan
0.0,0.0,0.0,7.8,0.15,40.0,0.35,1,2459000.5,359.21047,182.47534,186.93857,31.3615,0.2948683,0.00294809,48.1698889,7,2459268.31886,334.3208536,33.9661156,62.3736622,21.9908232,1.0030001,Distant Object
0.0,0.0,0.0,15.06,0.15,1377.0,0.45,0,2459200.5,155.2081,45.10702,194.7868,24.05786,0.1997318,0.28575987,2.2828037,17,2458657.35817,3.4490767,1.8268552,2.7387522,1.0958681,1.4083171,Phocaea
0.0,0.0,0.0,17.9,0.15,71.0,0.31,1,2459000.5,130.89991,121.41828,243.95377,19.21986,0.074277,0.35780704,1.9650343,4,2458634.66057,2.7545788,1.8190774,2.1109912,0.9770965,1.5699373,Hungaria
0.0,0.0,0.0,15.9,0.15,944.0,0.48,0,2459200.5,315.26618,133.39441,155.58798,26.81786,0.1204274,0.38682514,1.86549,17,2459316.14353,2.5479411,1.6408339,2.0901461,0.9192176,1.6460194,Hungaria
0.0,0.0,0.0,13.16,0.15,376.0,0.53,0,2459200.5,334.86367,8.72128,31.83196,6.86164,0.0595889,0.08509928,5.1190037,17,2459495.87681,11.5818561,4.8139679,5.4240395,2.5504135,1.0945014,Jupiter Trojan
0.0,0.0,0.0,17.9,0.15,167.0,0.44,0,2459200.5,125.43497,29.92861,356.76453,18.77008,0.0978706,0.37849609,1.8927581,7,2458869.09631,2.6040101,1.7075127,2.0780035,0.937314,1.6234375,Hungaria
0.0,0.0,0.0,17.63,0.15,110.0,0.45,0,2459200.5,66.94152,291.32315,206.99364,7.07357,0.2402387,0.218778,2.7277231,7,2458894.52079,4.5050584,2.0724184,3.3830278,1.2851468,1.285302,MBA
0.0,0.0,0.0,7.8,0.15,31.0,0.08,5,2459000.5,188.2037,153.45176,76.53805,3.55908,0.0902308,0.00342345,43.6007215,3,2509183.44678,287.8992371,39.6665935,47.5348495,21.622871,1.0034855,Distant Object
0.0,0.0,0.0,17.8,0.15,79.0,0.3,0,2459200.5,82.39067,189.79987,85.73546,5.88488,0.2374851,0.24226525,2.5484452,8,2458860.41537,4.0682998,1.9432274,3.153663,1.2023575,1.3259134,MBA
0.0,0.0,0.0,17.3,0.15,50.0,0.24,0,2459200.5,331.95215,213.31108,140.00205,6.40642,0.03519,0.22193323,2.7018081,8,2459326.87969,4.44101,2.6067315,2.7968847,1.3492312,1.2906124,MBA
1.0,0.0,0.0,23.0,0.15,57.0,0.56,4,2459000.5,248.42846,57.33055,46.24618,2.7013,0.4939862,0.48677827,1.6004739,1,2459229.70406,2.0247569,0.8098619,2.3910859,0.6049612,1.9758412,Apollo
0.0,0.0,0.0,15.7,0.15,60.0,0.25,0,2459000.5,15.61163,225.87562,50.41342,9.7272,0.1509844,0.12333156,3.9971756,4,2458873.91733,7.9915283,3.3936644,4.6006868,1.9530274,1.1430302,Hilda
0.0,0.0,0.0,18.8,0.15,29.0,0.35,0,2459000.5,237.8103,185.11355,232.94559,12.28431,0.1703124,0.27423758,2.3463065,4,2459446.0616,3.5939921,1.9467014,2.7459116,1.1391244,1.3855062,Phocaea
0.0,0.0,0.0,17.13,0.15,102.0,0.43,0,2459200.5,162.37075,205.02423,216.57028,3.87664,0.2265514,0.18935362,3.0034493,7,2458342.9998,5.2051165,2.3230137,3.6838849,1.4246478,1.2378055,MBA
0.0,0.0,0.0,18.7,0.15,76.0,0.24,1,2459200.5,271.92999,338.11548,179.23435,21.94204,0.0754805,0.3739534,1.9080558,3,2459436.01065,2.6356431,1.7640348,2.0520768,0.9485925,1.6113803,Hungaria
0.0,0.0,0.0,18.1,0.15,69.0,0.28,1,2459000.5,277.18119,184.96358,238.76447,13.89195,0.3868332,0.22169499,2.7037433,3,2459374.07111,4.4457822,1.6578456,3.749641,1.1495777,1.2902099,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,14.21,0.15,1182.0,0.71,0,2459200.5,51.22441,100.15383,260.84521,21.51332,0.3313044,0.27611078,2.3356825,17,2459014.97872,3.5696095,1.5618606,3.1095044,1.039656,1.3891642,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,19.5,0.15,108.0,0.43,1,2459200.5,128.74949,230.58594,95.91151,9.62478,0.400726,0.39385665,1.8432204,3,2458873.60567,2.5024528,1.1045941,2.5818467,0.7736168,1.6655783,Amor
0.0,0.0,0.0,17.1,0.15,170.0,0.25,0,2459200.5,8.21341,348.03763,25.30652,15.23118,0.1229917,0.25427239,2.4675725,7,2459168.19837,3.8761884,2.1640816,2.7710634,1.2151228,1.3476824,Phocaea
0.0,0.0,0.0,21.1,0.15,49.0,0.38,5,2459000.5,28.55641,159.95338,312.41862,39.46797,0.5390648,0.195832,2.9368399,1,2458854.67904,5.0329244,1.3536929,4.5199869,1.0417105,1.247959,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,11.77,0.15,1354.0,0.48,0,2459200.5,323.44659,47.24225,46.01285,2.54558,0.0452656,0.08238066,5.231014,25,2459644.21381,11.9640666,4.994229,5.467799,2.6101479,1.091207,Jupiter Trojan
0.0,0.0,0.0,16.1,0.15,200.0,0.4,0,2459200.5,283.65103,112.02795,155.43886,12.34277,0.1862154,0.22017921,2.716138,11,2459547.25832,4.4763883,2.2103513,3.2219247,1.3109764,1.2876549,MBA
0.0,0.0,0.0,19.0,0.15,38.0,0.46,3,2459000.5,210.10281,299.63871,73.06619,1.58605,0.2474338,0.30166488,2.2018423,3,2459497.39984,3.2672271,1.6570321,2.7466525,1.0335189,1.4410674,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.9,0.15,263.0,0.34,0,2459200.5,355.23391,191.11906,321.14926,12.53013,0.0940985,0.2236032,2.6883391,11,2459221.81495,4.4078425,2.4353704,2.9413078,1.3322676,1.2934408,MBA
0.0,0.0,0.0,15.86,0.15,482.0,0.54,0,2459200.5,2.53307,172.59335,202.12341,8.43336,0.0359511,0.23045299,2.634801,13,2459189.5083,4.2768275,2.540077,2.729525,1.3156978,1.3051732,MBA
0.0,0.0,0.0,15.9,0.15,62.0,0.24,0,2459000.5,98.58667,279.79037,85.98368,3.59167,0.288652,0.12336651,3.9964206,6,2458201.36352,7.9892642,2.8428458,5.1499954,1.8317195,1.1430766,Hilda
0.0,0.0,0.0,17.4,0.15,61.0,0.27,1,2459000.5,301.78662,19.73221,326.91742,24.06992,0.2198971,0.26804893,2.3822829,3,2459217.67448,3.6769693,1.8584258,2.90614,1.1335441,1.3735568,Phocaea
0.0,0.0,0.0,14.1,0.15,60.0,0.28,0,2459200.5,344.08278,27.98975,6.76265,19.05029,0.1048297,0.08447002,5.1443952,5,2459388.93637,11.6681361,4.6051098,5.6836806,2.543931,1.0937371,Jupiter Trojan
0.0,0.0,0.0,16.5,0.15,75.0,0.22,0,2459200.5,68.12219,299.11263,1.48472,6.49214,0.109898,0.18252835,3.0778622,9,2458827.2856,5.3997513,2.7396113,3.4161131,1.5203446,1.2272856,MBA
0.0,0.0,0.0,17.8,0.15,90.0,0.33,0,2459200.5,85.4298,129.64579,93.94099,1.89994,0.154543,0.26387386,2.4073457,8,2458876.74751,3.7351469,2.0353073,2.7793841,1.1749249,1.3656111,MBA
0.0,0.0,0.0,18.1,0.15,117.0,0.41,1,2459000.5,341.86376,147.52202,339.68556,20.88018,0.0797621,0.35786588,1.9648189,5,2459051.17889,2.7541259,1.8081008,2.121537,0.9761594,1.5700845,Hungaria
0.0,0.0,0.0,6.73,0.15,5.0,0.37,9,2456920.5,359.99744,212.85957,157.07514,23.66539,0.0767404,0.00276247,50.3041889,1,2456921.42673,356.7847033,46.4438253,54.1645525,25.0039715,1.0028107,Distant Object
0.0,0.0,0.0,18.3,0.15,30.0,0.25,0,2459000.5,201.5421,196.66684,163.36554,7.49427,0.1300876,0.27057242,2.3674475,5,2459586.13956,3.6426759,2.0594719,2.6754231,1.1636918,1.3784043,MBA
0.0,0.0,0.0,14.52,0.15,1485.0,0.48,0,2459200.5,186.88094,162.22541,39.3471,4.52343,0.1505948,0.23060252,2.6336619,21,2459951.22499,4.2740543,2.2370461,3.0302777,1.2869668,1.3054317,MBA
0.0,0.0,0.0,17.5,0.15,20.0,0.74,4,2459000.5,267.40882,138.15224,112.49844,24.1941,0.0437676,0.36129908,1.9523521,2,2459256.773,2.7279551,1.8669023,2.0378019,0.9743061,1.5787187,Hungaria
0.0,0.0,0.0,17.5,0.15,132.0,0.37,0,2459200.5,93.65897,268.04422,73.99435,3.6117,0.3154338,0.27701446,2.3306001,6,2458862.39855,3.5579648,1.5954501,3.0657501,1.0493545,1.3909358,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,19.0,0.15,24.0,0.17,3,2459200.5,97.85952,270.5746,330.15634,12.93298,0.1010185,0.35337177,1.9814426,2,2458923.56916,2.7891524,1.7812802,2.181605,0.9806112,1.5589239,Hungaria
1.0,0.0,0.0,26.7,0.15,16.0,0.23,6,2459000.5,330.29809,163.50901,28.52413,5.31615,0.6239014,0.21740756,2.739174,1,2459137.11861,4.5334563,1.0301995,4.4481485,0.8364712,1.283009,Amor
0.0,0.0,0.0,19.4,0.15,33.0,0.23,3,2459000.5,67.37273,241.71349,123.07975,8.55275,0.2799728,0.28813557,2.2702384,1,2458766.67692,3.4206386,1.6346334,2.9058434,1.0461431,1.4131141,Object with perihelion distance < 1.665 AU
1.0,1.0,0.0,17.2,0.15,1254.0,0.42,2,2459200.5,297.81139,40.94567,234.40715,20.18251,0.2361747,0.48988033,1.5937103,13,2459327.44654,2.0119356,1.2173162,1.9701044,0.7524078,1.9882052,Amor
0.0,0.0,0.0,18.8,0.15,52.0,0.23,2,2459200.5,351.68933,176.95286,226.23243,20.71331,0.075107,0.3848306,1.8719302,4,2459222.09566,2.5611468,1.7313351,2.0125253,0.9306853,1.6405547,Hungaria
0.0,0.0,0.0,18.2,0.15,97.0,0.38,1,2459200.5,259.3024,118.98937,36.13831,22.2395,0.0671935,0.37095225,1.9183332,5,2459471.95708,2.6569664,1.7894337,2.0472327,0.954836,1.6035125,Hungaria
1.0,0.0,0.0,25.6,0.15,27.0,0.12,6,2459000.5,105.07296,106.1309,43.53071,15.92776,0.2523674,0.87479696,1.0827575,1,2458880.38874,1.1266702,0.8095048,1.3560102,0.5068987,8.8945177,Apollo
